# Throughput Monitoring Output
# Format: timestamp(ns),nodeType(0=host/1=switch),nodeId,portId,deltaTxBytes,deltaRxBytes,txThroughputMbps,rxThroughputMbps
2000671000,1,6,1,360,6288,2880.00,50304.00
2000671000,1,6,6,6288,360,50304.00,2880.00
2000672000,1,6,1,360,6288,2880.00,50304.00
2000672000,1,6,6,6288,360,50304.00,2880.00
2000673000,1,6,1,360,6288,2880.00,50304.00
2000673000,1,6,6,6288,360,50304.00,2880.00
2000674000,1,6,1,360,6288,2880.00,50304.00
2000674000,1,6,6,6288,360,50304.00,2880.00
2000675000,1,6,1,360,6288,2880.00,50304.00
2000675000,1,6,6,6288,360,50304.00,2880.00
2000676000,1,6,1,360,6288,2880.00,50304.00
2000676000,1,6,6,6288,360,50304.00,2880.00
2000677000,1,6,1,360,6288,2880.00,50304.00
2000677000,1,6,6,6288,360,50304.00,2880.00
2000678000,1,6,1,360,5240,2880.00,41920.00
2000678000,1,6,6,5240,360,41920.00,2880.00
2000679000,1,6,1,360,6288,2880.00,50304.00
2000679000,1,6,6,6288,360,50304.00,2880.00
2000680000,1,6,1,360,6288,2880.00,50304.00
2000680000,1,6,6,6288,360,50304.00,2880.00
2000681000,1,6,1,360,6288,2880.00,50304.00
2000681000,1,6,6,6288,360,50304.00,2880.00
2000682000,1,6,1,360,6288,2880.00,50304.00
2000682000,1,6,6,6288,360,50304.00,2880.00
2000683000,1,6,1,360,6288,2880.00,50304.00
2000683000,1,6,6,6288,360,50304.00,2880.00
2000684000,1,6,1,360,7336,2880.00,58688.00
2000684000,1,6,6,7336,360,58688.00,2880.00
2000685000,1,6,1,360,9432,2880.00,75456.00
2000685000,1,6,6,9432,360,75456.00,2880.00
2000686000,1,6,1,420,9432,3360.00,75456.00
2000686000,1,6,6,9432,420,75456.00,3360.00
2000687000,1,6,1,540,9432,4320.00,75456.00
2000687000,1,6,6,9432,540,75456.00,4320.00
2000688000,1,6,1,540,9432,4320.00,75456.00
2000688000,1,6,6,9432,540,75456.00,4320.00
2000689000,1,6,1,540,9432,4320.00,75456.00
2000689000,1,6,6,9432,540,75456.00,4320.00
2000690000,1,6,1,540,9432,4320.00,75456.00
2000690000,1,6,6,9432,540,75456.00,4320.00
2000691000,1,6,1,540,9432,4320.00,75456.00
2000691000,1,6,6,9432,540,75456.00,4320.00
2000692000,1,6,1,540,9432,4320.00,75456.00
2000692000,1,6,6,9432,540,75456.00,4320.00
2000693000,1,6,1,540,9432,4320.00,75456.00
2000693000,1,6,6,9432,540,75456.00,4320.00
2000694000,1,6,1,540,9432,4320.00,75456.00
2000694000,1,6,6,9432,540,75456.00,4320.00
2000695000,1,6,1,540,9432,4320.00,75456.00
2000695000,1,6,6,9432,540,75456.00,4320.00
2000696000,1,6,1,540,10480,4320.00,83840.00
2000696000,1,6,6,10480,540,83840.00,4320.00
2000697000,1,6,1,540,9432,4320.00,75456.00
2000697000,1,6,6,9432,540,75456.00,4320.00
2000698000,1,6,1,540,9432,4320.00,75456.00
2000698000,1,6,6,9432,540,75456.00,4320.00
2000699000,1,6,1,540,9432,4320.00,75456.00
2000699000,1,6,6,9432,540,75456.00,4320.00
2000700000,1,6,1,540,9432,4320.00,75456.00
2000700000,1,6,6,9432,540,75456.00,4320.00
2000701000,1,6,1,540,9432,4320.00,75456.00
2000701000,1,6,6,9432,540,75456.00,4320.00
2000702000,1,6,1,540,9432,4320.00,75456.00
2000702000,1,6,6,9432,540,75456.00,4320.00
2000703000,1,6,1,540,9432,4320.00,75456.00
2000703000,1,6,6,9432,540,75456.00,4320.00
2000704000,1,6,1,540,9432,4320.00,75456.00
2000704000,1,6,6,9432,540,75456.00,4320.00
2000705000,1,6,1,540,9432,4320.00,75456.00
2000705000,1,6,6,9432,540,75456.00,4320.00
2000706000,1,6,1,540,9432,4320.00,75456.00
2000706000,1,6,6,9432,540,75456.00,4320.00
2000707000,1,6,1,540,9432,4320.00,75456.00
2000707000,1,6,6,9432,540,75456.00,4320.00
2000708000,1,6,1,540,9432,4320.00,75456.00
2000708000,1,6,6,9432,540,75456.00,4320.00
2000709000,1,6,1,540,9432,4320.00,75456.00
2000709000,1,6,6,9432,540,75456.00,4320.00
2000710000,1,6,1,540,9432,4320.00,75456.00
2000710000,1,6,6,9432,540,75456.00,4320.00
2000711000,1,6,1,540,9432,4320.00,75456.00
2000711000,1,6,6,9432,540,75456.00,4320.00
2000712000,1,6,1,540,9432,4320.00,75456.00
2000712000,1,6,6,9432,540,75456.00,4320.00
2000713000,1,6,1,540,9432,4320.00,75456.00
2000713000,1,6,6,9432,540,75456.00,4320.00
2000714000,1,6,1,540,9432,4320.00,75456.00
2000714000,1,6,6,9432,540,75456.00,4320.00
2000715000,1,6,1,540,9432,4320.00,75456.00
2000715000,1,6,6,9432,540,75456.00,4320.00
2000716000,1,6,1,540,9432,4320.00,75456.00
2000716000,1,6,6,9432,540,75456.00,4320.00
2000717000,1,6,1,540,9432,4320.00,75456.00
2000717000,1,6,6,9432,540,75456.00,4320.00
2000718000,1,6,1,540,9432,4320.00,75456.00
2000718000,1,6,6,9432,540,75456.00,4320.00
2000719000,1,6,1,540,9432,4320.00,75456.00
2000719000,1,6,6,9432,540,75456.00,4320.00
2000720000,1,6,1,540,9432,4320.00,75456.00
2000720000,1,6,6,9432,540,75456.00,4320.00
2000721000,1,6,1,540,9432,4320.00,75456.00
2000721000,1,6,6,9432,540,75456.00,4320.00
2000722000,1,6,1,540,9432,4320.00,75456.00
2000722000,1,6,6,9432,540,75456.00,4320.00
2000723000,1,6,1,540,9432,4320.00,75456.00
2000723000,1,6,6,9432,540,75456.00,4320.00
2000724000,1,6,1,540,9432,4320.00,75456.00
2000724000,1,6,6,9432,540,75456.00,4320.00
2000725000,1,6,1,540,9432,4320.00,75456.00
2000725000,1,6,6,9432,540,75456.00,4320.00
2000726000,1,6,1,540,9432,4320.00,75456.00
2000726000,1,6,6,9432,540,75456.00,4320.00
2000727000,1,6,1,540,9432,4320.00,75456.00
2000727000,1,6,6,9432,540,75456.00,4320.00
2000728000,1,6,1,540,9432,4320.00,75456.00
2000728000,1,6,6,9432,540,75456.00,4320.00
2000729000,1,6,1,540,9432,4320.00,75456.00
2000729000,1,6,6,9432,540,75456.00,4320.00
2000730000,1,6,1,540,9432,4320.00,75456.00
2000730000,1,6,6,9432,540,75456.00,4320.00
2000731000,1,6,1,540,9432,4320.00,75456.00
2000731000,1,6,6,9432,540,75456.00,4320.00
2000732000,1,6,1,540,9432,4320.00,75456.00
2000732000,1,6,6,9432,540,75456.00,4320.00
2000733000,1,6,1,540,9432,4320.00,75456.00
2000733000,1,6,6,9432,540,75456.00,4320.00
2000734000,1,6,1,540,9432,4320.00,75456.00
2000734000,1,6,6,9432,540,75456.00,4320.00
2000735000,1,6,1,540,9432,4320.00,75456.00
2000735000,1,6,6,9432,540,75456.00,4320.00
2000736000,1,6,1,540,9432,4320.00,75456.00
2000736000,1,6,6,9432,540,75456.00,4320.00
2000737000,1,6,1,540,9432,4320.00,75456.00
2000737000,1,6,6,9432,540,75456.00,4320.00
2000738000,1,6,1,540,9432,4320.00,75456.00
2000738000,1,6,6,9432,540,75456.00,4320.00
2000739000,1,6,1,540,9432,4320.00,75456.00
2000739000,1,6,6,9432,540,75456.00,4320.00
2000740000,1,6,1,540,9432,4320.00,75456.00
2000740000,1,6,6,9432,540,75456.00,4320.00
2000741000,1,6,1,540,9432,4320.00,75456.00
2000741000,1,6,6,9432,540,75456.00,4320.00
2000742000,1,6,1,540,9432,4320.00,75456.00
2000742000,1,6,6,9432,540,75456.00,4320.00
2000743000,1,6,1,540,9432,4320.00,75456.00
2000743000,1,6,6,9432,540,75456.00,4320.00
2000744000,1,6,1,540,9432,4320.00,75456.00
2000744000,1,6,6,9432,540,75456.00,4320.00
2000745000,1,6,1,540,9432,4320.00,75456.00
2000745000,1,6,6,9432,540,75456.00,4320.00
2000746000,1,6,1,540,9432,4320.00,75456.00
2000746000,1,6,6,9432,540,75456.00,4320.00
2000747000,1,6,1,540,9432,4320.00,75456.00
2000747000,1,6,6,9432,540,75456.00,4320.00
2000748000,1,6,1,540,9432,4320.00,75456.00
2000748000,1,6,6,9432,540,75456.00,4320.00
2000749000,1,6,1,540,9432,4320.00,75456.00
2000749000,1,6,6,9432,540,75456.00,4320.00
2000750000,1,6,1,540,9432,4320.00,75456.00
2000750000,1,6,6,9432,540,75456.00,4320.00
2000751000,1,6,1,540,9432,4320.00,75456.00
2000751000,1,6,6,9432,540,75456.00,4320.00
2000752000,1,6,1,540,9432,4320.00,75456.00
2000752000,1,6,6,9432,540,75456.00,4320.00
2000753000,1,6,1,540,9432,4320.00,75456.00
2000753000,1,6,6,9432,540,75456.00,4320.00
2000754000,1,6,1,540,9432,4320.00,75456.00
2000754000,1,6,6,9432,540,75456.00,4320.00
2000755000,1,6,1,540,9432,4320.00,75456.00
2000755000,1,6,6,9432,540,75456.00,4320.00
2000756000,1,6,1,540,9432,4320.00,75456.00
2000756000,1,6,6,9432,540,75456.00,4320.00
2000757000,1,6,1,540,9432,4320.00,75456.00
2000757000,1,6,6,9432,540,75456.00,4320.00
2000758000,1,6,1,540,9432,4320.00,75456.00
2000758000,1,6,6,9432,540,75456.00,4320.00
2000759000,1,6,1,540,9432,4320.00,75456.00
2000759000,1,6,6,9432,540,75456.00,4320.00
2000760000,1,6,1,540,9432,4320.00,75456.00
2000760000,1,6,6,9432,540,75456.00,4320.00
2000761000,1,6,1,540,9432,4320.00,75456.00
2000761000,1,6,6,9432,540,75456.00,4320.00
2000762000,1,6,1,540,9432,4320.00,75456.00
2000762000,1,6,6,9432,540,75456.00,4320.00
2000763000,1,6,1,540,9432,4320.00,75456.00
2000763000,1,6,6,9432,540,75456.00,4320.00
2000764000,1,6,1,540,9432,4320.00,75456.00
2000764000,1,6,6,9432,540,75456.00,4320.00
2000765000,1,6,1,540,9432,4320.00,75456.00
2000765000,1,6,6,9432,540,75456.00,4320.00
2000766000,1,6,1,540,9432,4320.00,75456.00
2000766000,1,6,6,9432,540,75456.00,4320.00
2000767000,1,6,1,540,9432,4320.00,75456.00
2000767000,1,6,6,9432,540,75456.00,4320.00
2000768000,1,6,1,540,9432,4320.00,75456.00
2000768000,1,6,6,9432,540,75456.00,4320.00
2000769000,1,6,1,540,9432,4320.00,75456.00
2000769000,1,6,6,9432,540,75456.00,4320.00
2000770000,1,6,1,540,9432,4320.00,75456.00
2000770000,1,6,6,9432,540,75456.00,4320.00
2000771000,1,6,1,540,9432,4320.00,75456.00
2000771000,1,6,6,9432,540,75456.00,4320.00
2000772000,1,6,1,540,9432,4320.00,75456.00
2000772000,1,6,6,9432,540,75456.00,4320.00
2000773000,1,6,1,540,9432,4320.00,75456.00
2000773000,1,6,6,9432,540,75456.00,4320.00
2000774000,1,6,1,540,9432,4320.00,75456.00
2000774000,1,6,6,9432,540,75456.00,4320.00
2000775000,1,6,1,540,9432,4320.00,75456.00
2000775000,1,6,6,9432,540,75456.00,4320.00
2000776000,1,6,1,540,9432,4320.00,75456.00
2000776000,1,6,6,9432,540,75456.00,4320.00
2000777000,1,6,1,540,9432,4320.00,75456.00
2000777000,1,6,6,9432,540,75456.00,4320.00
2000778000,1,6,1,540,9432,4320.00,75456.00
2000778000,1,6,6,9432,540,75456.00,4320.00
2000779000,1,6,1,540,9432,4320.00,75456.00
2000779000,1,6,6,9432,540,75456.00,4320.00
2000780000,1,6,1,540,9432,4320.00,75456.00
2000780000,1,6,6,9432,540,75456.00,4320.00
2000781000,1,6,1,540,9432,4320.00,75456.00
2000781000,1,6,6,9432,540,75456.00,4320.00
2000782000,1,6,1,540,9432,4320.00,75456.00
2000782000,1,6,6,9432,540,75456.00,4320.00
2000783000,1,6,1,540,9432,4320.00,75456.00
2000783000,1,6,6,9432,540,75456.00,4320.00
2000784000,1,6,1,540,9432,4320.00,75456.00
2000784000,1,6,6,9432,540,75456.00,4320.00
2000785000,1,6,1,600,9432,4800.00,75456.00
2000785000,1,6,6,9432,600,75456.00,4800.00
2000786000,1,6,1,540,9432,4320.00,75456.00
2000786000,1,6,6,9432,540,75456.00,4320.00
2000787000,1,6,1,540,9432,4320.00,75456.00
2000787000,1,6,6,9432,540,75456.00,4320.00
2000788000,1,6,1,540,1048,4320.00,8384.00
2000788000,1,6,6,1048,540,8384.00,4320.00
2000789000,1,6,1,540,0,4320.00,0.00
2000789000,1,6,6,0,540,0.00,4320.00
2000790000,1,6,1,60,0,480.00,0.00
2000790000,1,6,6,0,60,0.00,480.00
