timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
0.00224,5421.784615384615,70483.2,5421.784615384615,70483.2
0.00225,5284.430769230769,68697.6,5284.430769230769,68697.6
0.00226,5425.4769230769225,70531.2,5425.4769230769225,70531.2
0.00227,5353.107692307692,69590.4,5353.107692307692,69590.4
0.00228,5490.461538461538,71376.0,5490.461538461538,71376.0
0.00229,5421.784615384615,70483.2,5421.784615384615,70483.2
0.0023,5562.830769230768,72316.79999999999,5562.83076923077,72316.8
0.00231,5551.753846153845,72172.79999999999,5551.753846153846,72172.8
0.00232,5505.2307692307695,71568.0,5505.2307692307695,71568.0
0.00233,5631.507692307693,73209.6,5696.492307692307,74054.4
0.00234,5692.799999999999,74006.4,5627.8153846153855,73161.6
0.00235,5696.492307692307,74054.4,5696.492307692309,74054.40000000001
0.00236,5757.784615384617,74851.20000000001,5757.784615384617,74851.20000000001
0.00237,5768.86153846154,74995.20000000001,5768.86153846154,74995.20000000001
0.00238,5898.83076923077,76684.8,5898.83076923077,76684.8
0.00239,5841.2307692307695,75936.0,5841.2307692307695,75936.0
0.0024,5909.907692307693,76828.8,5909.907692307693,76828.8
0.00241,5906.215384615385,76780.8,5906.215384615385,76780.8
0.00242,6039.876923076923,78518.4,6039.876923076923,78518.4
0.00243,5967.507692307693,77577.6,5967.507692307693,77577.6
0.00244,6104.861538461539,79363.2,6104.861538461539,79363.2
0.00245,6047.261538461538,78614.4,6047.261538461538,78614.4
0.00246,6177.2307692307695,80304.0,6242.215384615385,81148.8
0.00247,6047.261538461538,78614.4,5982.276923076924,77769.6
0.00248,6307.200000000001,81993.6,6372.1846153846145,82838.4
0.00249,6245.907692307693,81196.8,6180.923076923077,80352.0
0.0025,6249.6,81244.8,6249.6,81244.8
0.00251,6383.261538461538,82982.4,6448.246153846154,83827.2
0.00252,6318.276923076924,82137.6,6253.292307692308,81292.8
0.00253,6448.246153846154,83827.2,6448.246153846154,83827.2
0.00254,6390.6461538461535,83078.4,6390.6461538461535,83078.4
0.00255,6520.615384615385,84768.0,6520.615384615385,84768.0
0.00256,6520.615384615385,84768.0,6520.615384615385,84768.0
0.00257,6585.599999999999,85612.79999999999,6585.599999999999,85612.79999999999
0.00258,6592.984615384615,85708.79999999999,6592.984615384615,85708.79999999999
0.00259,6592.984615384615,85708.79999999999,6592.984615384615,85708.79999999999
0.0026,6592.984615384615,85708.79999999999,6592.984615384615,85708.79999999999
0.00261,6791.63076923077,88291.20000000001,6791.630769230769,88291.2
0.00262,6661.661538461539,86601.6,6661.661538461539,86601.6
0.00263,6864.0,89232.0,6864.0,89232.0
0.00264,6730.338461538461,87494.4,6730.338461538461,87494.4
0.00265,6867.692307692308,89280.0,6867.692307692308,89280.0
0.00266,6928.984615384616,90076.8,6928.984615384616,90076.8
0.00267,6928.984615384616,90076.8,6928.984615384616,90076.8
0.00268,6940.0615384615385,90220.8,7005.046153846154,91065.6
0.00269,7070.030769230769,91910.4,7005.046153846154,91065.6
0.0027,7005.046153846154,91065.6,7005.046153846154,91065.6
0.00271,7070.030769230769,91910.4,7135.015384615384,92755.2
0.00272,7070.030769230769,91910.4,7005.046153846154,91065.6
0.00273,7138.707692307692,92803.2,7203.692307692308,93648.0
0.00274,7276.0615384615385,94588.8,7276.0615384615385,94588.8
0.00275,7207.384615384615,93696.0,7207.384615384615,93696.0
0.00276,7214.7692307692305,93792.0,7149.784615384615,92947.2
0.00277,7279.753846153846,94636.8,7279.753846153846,94636.8
0.00278,7409.723076923076,96326.4,7409.723076923076,96326.4
0.00279,7417.107692307692,96422.4,7417.107692307692,96422.4
0.0028,7417.107692307692,96422.4,7417.107692307692,96422.4
0.00281,7482.092307692307,97267.2,7482.092307692307,97267.2
0.00282,7482.092307692307,97267.2,7482.092307692307,97267.2
0.00283,7485.784615384615,97315.2,7485.784615384615,97315.2
0.00284,7619.446153846153,99052.79999999999,7749.415384615384,100742.4
0.00285,7745.723076923076,100694.4,7615.753846153846,99004.8
0.00286,7619.446153846153,99052.79999999999,7619.446153846153,99052.79999999999
0.00287,7630.523076923076,99196.79999999999,7760.492307692307,100886.4
0.00288,7818.092307692308,101635.20000000001,7688.123076923077,99945.6
0.00289,7626.830769230768,99148.79999999999,7626.830769230768,99148.79999999999
0.0029,7962.830769230768,103516.79999999999,7962.83076923077,103516.8
0.00291,7760.492307692307,100886.4,7760.492307692307,100886.4
0.00292,7962.830769230768,103516.79999999999,7962.830769230768,103516.79999999999
0.00293,7894.153846153846,102624.0,7959.138461538461,103468.8
0.00294,7966.523076923076,103564.79999999999,7901.538461538462,102720.0
0.00295,8096.492307692307,105254.4,8096.492307692307,105254.4
0.00296,7966.523076923076,103564.79999999999,7966.5230769230775,103564.8
0.00297,8031.507692307691,104409.59999999999,8031.507692307691,104409.59999999999
0.00298,8111.261538461538,105446.4,8176.246153846154,106291.2
0.00299,8233.846153846154,107040.0,8233.846153846154,107040.0
0.003,8237.538461538461,107088.0,8172.553846153846,106243.2
0.00301,8176.246153846154,106291.2,8176.246153846154,106291.2
0.00302,8230.153846153846,106992.0,8295.138461538461,107836.8
0.00303,8439.876923076923,109718.40000000001,8374.892307692307,108873.6
0.00304,8248.615384615385,107232.0,8248.615384615385,107232.0
0.00305,8436.184615384616,109670.40000000001,8501.169230769232,110515.20000000001
0.00306,8447.261538461538,109814.40000000001,8382.276923076923,108969.6
0.00307,8443.569230769232,109766.40000000001,8508.553846153847,110611.20000000001
0.00308,8450.953846153847,109862.40000000001,8385.969230769231,109017.6
0.00309,8577.23076923077,111504.0,8577.23076923077,111504.0
0.0031,8584.615384615385,111600.0,8584.615384615385,111600.0
0.00311,8649.599999999999,112444.79999999999,8649.599999999999,112444.79999999999
0.00312,8649.599999999999,112444.79999999999,8649.599999999999,112444.79999999999
0.00313,8718.276923076923,113337.6,8718.276923076923,113337.6
0.00314,8653.292307692307,112492.79999999999,8718.276923076923,113337.6
0.00315,8790.646153846154,114278.4,8790.646153846154,114278.4
0.00316,8721.969230769231,113385.6,8656.984615384614,112540.79999999999
0.00317,8916.923076923076,115920.0,8916.923076923076,115920.0
0.00318,8855.630769230771,115123.20000000001,8920.615384615385,115968.0
0.00319,8859.323076923078,115171.20000000001,8859.323076923078,115171.20000000001
0.0032,9057.96923076923,117753.59999999999,9057.96923076923,117753.59999999999
0.00321,8866.707692307693,115267.20000000001,8866.707692307693,115267.20000000001
0.00322,9061.661538461538,117801.59999999999,9061.661538461538,117801.59999999999
0.00323,9061.661538461538,117801.59999999999,9061.661538461538,117801.59999999999
0.00324,9199.015384615384,119587.2,9199.015384615384,119587.2
0.00325,9199.015384615384,119587.2,9199.015384615384,119587.2
0.00326,9134.030769230769,118742.4,9134.030769230769,118742.4
0.00327,9264.0,120432.0,9199.015384615384,119587.2
0.00328,9271.384615384615,120528.0,9271.384615384615,120528.0
0.00329,9271.384615384615,120528.0,9401.353846153846,122217.6
0.0033,9336.36923076923,121372.8,9206.4,119683.2
0.00331,9405.046153846155,122265.6,9405.046153846155,122265.6
0.00332,9405.046153846155,122265.6,9470.030769230769,123110.4
0.00333,9473.723076923077,123158.40000000001,9408.738461538462,122313.6
0.00334,9477.415384615386,123206.40000000001,9542.400000000001,124051.20000000001
0.00335,9607.384615384615,124896.0,9607.384615384615,124896.0
0.00336,9484.800000000001,123302.40000000001,9484.800000000001,123302.40000000001
0.00337,9676.061538461538,125788.79999999999,9676.061538461538,125788.79999999999
0.00338,9683.446153846153,125884.79999999999,9683.446153846153,125884.79999999999
0.00339,9679.753846153846,125836.79999999999,9614.76923076923,124992.0
0.0034,9744.738461538462,126681.6,9744.738461538462,126681.6
0.00341,9820.8,127670.4,9885.784615384617,128515.20000000001
0.00342,9687.138461538461,125932.79999999999,9752.123076923077,126777.6
0.00343,9817.107692307693,127622.4,9752.123076923077,126777.6
0.00344,9752.123076923077,126777.6,9882.092307692308,128467.20000000001
0.00345,9752.123076923077,126777.6,9752.123076923077,126777.6
0.00346,9820.8,127670.4,9885.784615384617,128515.20000000001
0.00347,9683.446153846153,125884.79999999999,9748.43076923077,126729.6
0.00348,9820.8,127670.4,9885.784615384617,128515.20000000001
0.00349,9752.123076923077,126777.6,9882.092307692308,128467.20000000001
0.0035,9752.123076923077,126777.6,9882.092307692308,128467.2
0.00351,9820.8,127670.4,9950.76923076923,129360.0
0.00352,9683.446153846153,125884.79999999999,9813.415384615384,127574.4
0.00353,9820.8,127670.4,9950.76923076923,129360.0
0.00354,9752.123076923077,126777.6,9882.092307692308,128467.20000000001
0.00355,9752.123076923077,126777.6,9947.076923076924,129312.0
0.00356,9817.107692307693,127622.4,9947.076923076924,129312.0
0.00357,9687.138461538461,125932.79999999999,10012.061538461538,130156.79999999999
0.00358,9820.8,127670.4,9950.76923076923,129360.0
0.00359,9752.123076923077,126777.6,9947.076923076924,129312.0
0.0036,9752.123076923077,126777.6,10012.061538461538,130156.79999999999
0.00361,9752.123076923077,126777.6,9947.076923076924,129312.0
0.00362,9752.123076923077,126777.6,10077.046153846155,131001.6
0.00363,9755.815384615385,126825.6,9885.784615384615,128515.2
0.00364,9817.107692307693,127622.4,10142.030769230769,131846.4
0.00365,9687.138461538461,125932.79999999999,9947.076923076924,129312.0
0.00366,9817.107692307693,127622.4,10077.046153846155,131001.6
0.00367,9752.123076923077,126777.6,10012.061538461538,130156.79999999999
0.00368,9752.123076923077,126777.6,10077.046153846155,131001.6
0.00369,9820.8,127670.4,10145.723076923077,131894.4
0.0037,9687.138461538461,125932.79999999999,10012.061538461538,130156.79999999999
0.00371,9817.107692307693,127622.4,10077.046153846155,131001.6
0.00372,9752.123076923077,126777.6,10077.046153846155,131001.6
0.00373,9752.123076923077,126777.6,10077.046153846155,131001.6
0.00374,9820.8,127670.4,10210.707692307693,132739.2
0.00375,9683.446153846153,125884.79999999999,10008.369230769229,130108.79999999999
0.00376,9820.8,127670.4,10145.723076923077,131894.4
0.00377,9752.123076923077,126777.6,10142.030769230769,131846.4
0.00378,9752.123076923077,126777.6,10012.061538461538,130156.79999999999
0.00379,9820.8,127670.4,10275.692307692309,133584.0
0.0038,9683.446153846153,125884.79999999999,10138.33846153846,131798.4
0.00381,9820.8,127670.4,10080.738461538462,131049.6
0.00382,9752.123076923077,126777.6,10207.015384615386,132691.2
0.00383,9752.123076923077,126777.6,10142.030769230769,131846.4
0.00384,9817.107692307693,127622.4,10207.015384615386,132691.2
0.00385,9687.138461538461,125932.79999999999,10142.030769230769,131846.4
0.00386,9820.8,127670.4,9755.815384615385,126825.6
0.00387,9752.123076923077,126777.6,9557.16923076923,124243.2
0.00388,9752.123076923077,126777.6,9362.215384615383,121708.79999999999
0.00389,9752.123076923077,126777.6,9362.215384615383,121708.79999999999
0.0039,9752.123076923077,126777.6,9362.215384615383,121708.79999999999
0.00391,9755.815384615385,126825.6,9430.892307692307,122601.6
0.00392,9817.107692307693,127622.4,9102.276923076923,118329.6
0.00393,9687.138461538461,125932.79999999999,8712.369230769229,113260.79999999999
0.00394,9817.107692307693,127622.4,8777.353846153846,114105.6
0.00395,9752.123076923077,126777.6,8777.353846153846,114105.6
0.00396,9752.123076923077,126777.6,8647.384615384615,112416.0
0.00397,9820.8,127670.4,8846.030769230769,114998.4
0.00398,9687.138461538461,125932.79999999999,8712.369230769229,113260.79999999999
0.00399,9817.107692307693,127622.4,8712.36923076923,113260.8
0.004,9752.123076923077,126777.6,8842.33846153846,114950.4
0.00401,7607.630769230769,98899.2,7607.630769230769,98899.2
0.00402,6681.6,86860.8,6681.6,86860.8
0.00403,6592.984615384616,85708.8,6528.0,84864.0
0.00404,6592.984615384616,85708.8,6592.984615384616,85708.8
0.00405,6657.969230769231,86553.6,6722.953846153846,87398.4
0.00406,6600.369230769231,85804.8,6535.384615384615,84960.0
0.00407,6719.261538461538,87350.4,6719.261538461538,87350.4
0.00408,6600.36923076923,85804.79999999999,6600.36923076923,85804.79999999999
0.00409,6791.63076923077,88291.20000000001,6791.630769230769,88291.2
0.0041,6596.676923076922,85756.79999999999,6596.676923076922,85756.79999999999
0.00411,6795.323076923078,88339.20000000001,6795.323076923077,88339.2
0.00412,6726.6461538461535,87446.4,6726.6461538461535,87446.4
0.00413,6730.338461538461,87494.4,6730.338461538461,87494.4
0.00414,6928.984615384616,90076.8,6928.984615384616,90076.8
0.00415,6867.692307692308,89280.0,6867.692307692308,89280.0
0.00416,6936.369230769231,90172.8,6936.369230769231,90172.8
0.00417,6932.676923076923,90124.8,6932.676923076923,90124.8
0.00418,7066.338461538461,91862.4,7066.338461538461,91862.4
0.00419,6940.0615384615385,90220.8,7005.046153846154,91065.6
