timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
2.000298,18416.0,110496.0,17728.0,106368.0
2.000299,18244.0,109464.0,13536.0,81216.0
2.0003,17728.0,106368.0,960.0,5760.0
2.000301,17728.0,106368.0,960.0,5760.0
2.000302,17728.0,106368.0,960.0,5760.0
2.000303,21273.6,106368.0,1152.0,5760.0
2.000304,21273.6,106368.0,1152.0,5760.0
2.000305,21273.6,106368.0,1152.0,5760.0
2.000306,17900.0,107400.0,5152.0,30912.0
2.000307,18416.0,110496.0,17728.0,106368.0
2.000308,18358.666666666668,110152.0,16330.666666666666,97984.0
2.000309,21273.6,106368.0,1152.0,5760.0
2.00031,21273.6,106368.0,1152.0,5760.0
2.000311,21273.6,106368.0,1152.0,5760.0
2.000312,21273.6,106368.0,1152.0,5760.0
2.000313,22950.4,114752.0,1152.0,5760.0
2.000314,21273.6,106368.0,1152.0,5760.0
2.000315,17785.333333333332,106712.0,2357.3333333333335,14144.0
2.000316,18496.0,110976.0,17808.0,106848.0
2.000317,18416.0,110496.0,17728.0,106368.0
2.000318,17785.333333333332,106712.0,2357.3333333333335,14144.0
2.000319,21273.6,106368.0,1152.0,5760.0
2.00032,21273.6,106368.0,1152.0,5760.0
2.000321,21273.6,106368.0,1152.0,5760.0
2.000322,17728.0,106368.0,960.0,5760.0
2.000323,53184.0,106368.0,2880.0,5760.0
2.000324,53184.0,106368.0,2880.0,5760.0
2.000325,55076.0,110152.0,48992.0,97984.0
2.000326,55248.0,110496.0,53184.0,106368.0
2.000327,53700.0,107400.0,15456.0,30912.0
2.000328,53184.0,106368.0,2880.0,5760.0
2.000329,53184.0,106368.0,2880.0,5760.0
2.00033,53184.0,106368.0,2880.0,5760.0
2.000331,53184.0,106368.0,2880.0,5760.0
2.000332,53184.0,106368.0,2880.0,5760.0
2.000333,53184.0,106368.0,2880.0,5760.0
2.000334,57376.0,114752.0,40608.0,81216.0
2.000335,53184.0,106368.0,53184.0,106368.0
2.000336,53424.0,106848.0,57616.0,115232.0
2.000337,53184.0,106368.0,53184.0,106368.0
2.000338,53184.0,106368.0,53184.0,106368.0
2.000339,53184.0,106368.0,53184.0,106368.0
2.00034,53184.0,106368.0,53184.0,106368.0
2.000341,53184.0,106368.0,53184.0,106368.0
2.000342,53184.0,106368.0,53184.0,106368.0
2.000343,53184.0,106368.0,53184.0,106368.0
2.000344,53184.0,106368.0,53184.0,106368.0
2.000345,53184.0,106368.0,53184.0,106368.0
2.000346,53184.0,106368.0,53184.0,106368.0
2.000347,53184.0,106368.0,53184.0,106368.0
2.000348,53184.0,106368.0,53184.0,106368.0
2.000349,53184.0,106368.0,53184.0,106368.0
2.00035,53184.0,106368.0,53184.0,106368.0
2.000351,53184.0,106368.0,53184.0,106368.0
2.000352,53184.0,106368.0,53184.0,106368.0
2.000353,53184.0,106368.0,53184.0,106368.0
2.000354,57376.0,114752.0,53184.0,106368.0
2.000355,53184.0,106368.0,53184.0,106368.0
2.000356,53184.0,106368.0,53184.0,106368.0
2.000357,53424.0,106848.0,57616.0,115232.0
2.000358,53184.0,106368.0,53184.0,106368.0
2.000359,53184.0,106368.0,53184.0,106368.0
2.00036,53184.0,106368.0,53184.0,106368.0
2.000361,53184.0,106368.0,53184.0,106368.0
2.000362,53184.0,106368.0,53184.0,106368.0
2.000363,53184.0,106368.0,53184.0,106368.0
2.000364,53184.0,106368.0,53184.0,106368.0
2.000365,53184.0,106368.0,53184.0,106368.0
2.000366,53184.0,106368.0,53184.0,106368.0
2.000367,53184.0,106368.0,53184.0,106368.0
2.000368,53184.0,106368.0,53184.0,106368.0
2.000369,53184.0,106368.0,53184.0,106368.0
2.00037,53184.0,106368.0,53184.0,106368.0
2.000371,53184.0,106368.0,53184.0,106368.0
2.000372,53184.0,106368.0,53184.0,106368.0
2.000373,53184.0,106368.0,53184.0,106368.0
2.000374,53184.0,106368.0,53184.0,106368.0
2.000375,57376.0,114752.0,53184.0,106368.0
2.000376,53184.0,106368.0,53184.0,106368.0
2.000377,53184.0,106368.0,57376.0,114752.0
2.000378,53424.0,106848.0,53424.0,106848.0
2.000379,53184.0,106368.0,53184.0,106368.0
2.00038,53184.0,106368.0,53184.0,106368.0
